epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
649,98822.4,0.07172,0.19738,0.08837,0.07328,0.87142,1,1,0.995,0.99381,1,1,0.995,0.995,0.21543,0.13229,0.09256,0.16243,0.54199,0.000167086,0.000167086,0.000167086
650,98951.2,0.07035,0.19164,0.086,0.06914,0.86181,1,1,0.995,0.9939,1,1,0.995,0.995,0.21691,0.13083,0.09371,0.16166,0.55348,0.000164257,0.000164257,0.000164257
651,99079.6,0.07241,0.2126,0.08592,0.07057,0.86923,1,1,0.995,0.99381,1,1,0.995,0.995,0.22212,0.13441,0.09274,0.16276,0.57347,0.000161429,0.000161429,0.000161429
652,99212.4,0.06775,0.20302,0.08996,0.07065,0.87121,1,1,0.995,0.99381,1,1,0.995,0.995,0.22494,0.13413,0.09197,0.1645,0.58255,0.0001586,0.0001586,0.0001586
653,99342.8,0.07026,0.17446,0.09092,0.06854,0.87158,1,1,0.995,0.99381,1,1,0.995,0.995,0.22077,0.11985,0.09173,0.166,0.58226,0.000155771,0.000155771,0.000155771
654,99473.4,0.06861,0.17897,0.08587,0.07088,0.87662,1,1,0.995,0.9939,1,1,0.995,0.995,0.21986,0.11928,0.0944,0.16869,0.58665,0.000152943,0.000152943,0.000152943
655,99600.4,0.07167,0.19801,0.08755,0.0725,0.87072,1,1,0.995,0.9939,1,1,0.995,0.995,0.21913,0.12983,0.0943,0.17088,0.58237,0.000150114,0.000150114,0.000150114
656,99727.7,0.07279,0.17413,0.08843,0.07086,0.85967,1,1,0.995,0.9939,1,1,0.995,0.995,0.20913,0.12739,0.09435,0.16743,0.56508,0.000147286,0.000147286,0.000147286
657,99860.9,0.06921,0.19914,0.08871,0.06995,0.87709,1,1,0.995,0.9939,1,1,0.995,0.995,0.2065,0.13323,0.09346,0.15904,0.53898,0.000144457,0.000144457,0.000144457
658,99991.7,0.06995,0.19479,0.08613,0.06586,0.87541,0.99853,1,0.995,0.99393,0.99853,1,0.995,0.995,0.19586,0.12387,0.09435,0.15165,0.51076,0.000141629,0.000141629,0.000141629
659,100125,0.06734,0.16781,0.08676,0.06909,0.85655,0.99852,1,0.995,0.99391,0.99852,1,0.995,0.995,0.1936,0.12357,0.09277,0.151,0.50549,0.0001388,0.0001388,0.0001388
660,100257,0.06776,0.17629,0.08858,0.06945,0.86115,0.99853,1,0.995,0.98996,0.99853,1,0.995,0.99285,0.19879,0.1279,0.09318,0.15479,0.51931,0.000135971,0.000135971,0.000135971
661,100388,0.06793,0.17254,0.08509,0.06564,0.8721,0.99853,1,0.995,0.99391,0.99853,1,0.995,0.99391,0.20089,0.12322,0.09474,0.1581,0.53331,0.000133143,0.000133143,0.000133143
662,100521,0.06756,0.17214,0.08457,0.06551,0.87915,0.99854,1,0.995,0.99391,0.99854,1,0.995,0.995,0.20658,0.12732,0.09432,0.1636,0.54841,0.000130314,0.000130314,0.000130314
663,100648,0.06683,0.17688,0.08743,0.06611,0.86957,0.99853,1,0.995,0.99393,0.99853,1,0.995,0.99358,0.20492,0.13206,0.09274,0.16465,0.55485,0.000127486,0.000127486,0.000127486
664,100777,0.06921,0.17948,0.08872,0.06982,0.89309,0.99852,1,0.995,0.99396,0.99852,1,0.995,0.995,0.20025,0.12468,0.09448,0.16151,0.54691,0.000124657,0.000124657,0.000124657
665,100902,0.06742,0.19447,0.08481,0.06785,0.87625,0.99851,1,0.995,0.99396,0.99851,1,0.995,0.995,0.1913,0.11793,0.09419,0.15506,0.52889,0.000121829,0.000121829,0.000121829
666,101034,0.0716,0.18508,0.08629,0.07117,0.87015,0.99853,1,0.995,0.99396,0.99853,1,0.995,0.995,0.18724,0.12191,0.09333,0.15401,0.51882,0.000119,0.000119,0.000119
667,101184,0.07445,0.18521,0.08724,0.07012,0.86121,1,1,0.995,0.99025,1,1,0.995,0.995,0.18879,0.11907,0.09538,0.15291,0.52386,0.000116171,0.000116171,0.000116171
668,101336,0.06832,0.17342,0.08331,0.06794,0.8666,1,1,0.995,0.98998,1,1,0.995,0.995,0.19383,0.11686,0.09599,0.15643,0.53718,0.000113343,0.000113343,0.000113343
669,101487,0.06568,0.17683,0.08624,0.06639,0.8651,1,1,0.995,0.98982,1,1,0.995,0.995,0.19484,0.12193,0.09366,0.16302,0.54371,0.000110514,0.000110514,0.000110514
670,101641,0.07033,0.17953,0.08509,0.07002,0.88204,1,1,0.995,0.99381,1,1,0.995,0.99146,0.19807,0.11536,0.09384,0.16584,0.54677,0.000107686,0.000107686,0.000107686
671,101793,0.06747,0.16512,0.08293,0.06474,0.86928,1,1,0.995,0.9939,1,1,0.995,0.995,0.19904,0.11306,0.09461,0.16778,0.54657,0.000104857,0.000104857,0.000104857
672,101950,0.06577,0.17367,0.08193,0.06598,0.86741,1,1,0.995,0.9939,1,1,0.995,0.995,0.20245,0.11593,0.09551,0.16998,0.54965,0.000102029,0.000102029,0.000102029
673,102102,0.07079,0.17188,0.08296,0.06698,0.87494,1,1,0.995,0.9939,1,1,0.995,0.995,0.20303,0.11282,0.09604,0.16682,0.54628,9.92e-05,9.92e-05,9.92e-05
674,102255,0.06859,0.17795,0.08572,0.06767,0.86236,1,1,0.995,0.99399,1,1,0.995,0.995,0.2019,0.12461,0.09495,0.1667,0.54661,9.63714e-05,9.63714e-05,9.63714e-05
675,102406,0.06766,0.17401,0.08478,0.06554,0.86183,1,1,0.995,0.99399,1,1,0.995,0.995,0.20483,0.1248,0.09638,0.16453,0.55458,9.35429e-05,9.35429e-05,9.35429e-05
676,102560,0.07105,0.17267,0.08481,0.07054,0.87639,1,1,0.995,0.99399,1,1,0.995,0.995,0.20137,0.1223,0.09723,0.16672,0.55701,9.07143e-05,9.07143e-05,9.07143e-05
677,102716,0.06497,0.18768,0.08623,0.06843,0.87429,1,1,0.995,0.99399,1,1,0.995,0.995,0.20065,0.11862,0.09646,0.16504,0.55433,8.78857e-05,8.78857e-05,8.78857e-05
678,102881,0.06671,0.18016,0.08676,0.06579,0.86648,1,1,0.995,0.99399,1,1,0.995,0.995,0.19868,0.11736,0.09451,0.16249,0.54808,8.50571e-05,8.50571e-05,8.50571e-05
679,103036,0.06512,0.16796,0.08242,0.06357,0.86099,1,1,0.995,0.9939,1,1,0.995,0.995,0.19519,0.11939,0.09351,0.16338,0.54042,8.22286e-05,8.22286e-05,8.22286e-05
680,103190,0.06873,0.17276,0.0828,0.06706,0.85797,1,1,0.995,0.9939,1,1,0.995,0.995,0.19793,0.12448,0.09292,0.16113,0.54022,7.94e-05,7.94e-05,7.94e-05
681,103348,0.06956,0.17864,0.09246,0.06781,0.8513,1,1,0.995,0.98963,1,1,0.995,0.995,0.20114,0.12043,0.09264,0.16419,0.54065,7.65714e-05,7.65714e-05,7.65714e-05
682,103507,0.06471,0.16082,0.08511,0.0633,0.86131,1,1,0.995,0.98991,1,1,0.995,0.995,0.19639,0.11523,0.09412,0.16165,0.53724,7.37429e-05,7.37429e-05,7.37429e-05
683,103661,0.06392,0.16674,0.08268,0.06283,0.86838,1,1,0.995,0.98972,1,1,0.995,0.995,0.19342,0.11311,0.09526,0.15858,0.53511,7.09143e-05,7.09143e-05,7.09143e-05
684,103819,0.06215,0.16268,0.08341,0.06409,0.87432,1,1,0.995,0.98954,1,1,0.995,0.995,0.19453,0.11618,0.09449,0.15837,0.5338,6.80857e-05,6.80857e-05,6.80857e-05
685,103947,0.06451,0.17534,0.08042,0.06605,0.87001,1,1,0.995,0.9901,1,1,0.995,0.995,0.19736,0.11863,0.09415,0.15903,0.53567,6.52571e-05,6.52571e-05,6.52571e-05
686,104076,0.06125,0.16884,0.08687,0.06391,0.86135,1,1,0.995,0.9939,1,1,0.995,0.995,0.20039,0.11806,0.09518,0.15944,0.53993,6.24286e-05,6.24286e-05,6.24286e-05
687,104207,0.06422,0.17203,0.08348,0.06581,0.87844,1,1,0.995,0.9939,1,1,0.995,0.995,0.19909,0.11707,0.09487,0.16101,0.53964,5.96e-05,5.96e-05,5.96e-05
688,104337,0.06403,0.17468,0.0822,0.06268,0.87549,1,1,0.995,0.9939,1,1,0.995,0.995,0.19982,0.11974,0.09438,0.16153,0.5422,5.67714e-05,5.67714e-05,5.67714e-05
689,104493,0.06364,0.18005,0.08662,0.06649,0.86713,1,1,0.995,0.98982,1,1,0.995,0.995,0.20329,0.11753,0.09553,0.16469,0.54933,5.39429e-05,5.39429e-05,5.39429e-05
690,104650,0.06566,0.17062,0.08538,0.06629,0.86511,1,1,0.995,0.98954,1,1,0.995,0.995,0.20312,0.11959,0.09444,0.16769,0.54758,5.11143e-05,5.11143e-05,5.11143e-05
691,104833,0.06551,0.16323,0.08033,0.0626,0.84876,1,1,0.995,0.98972,1,1,0.995,0.995,0.20239,0.12149,0.09342,0.16513,0.54325,4.82857e-05,4.82857e-05,4.82857e-05
692,104989,0.06205,0.17277,0.08373,0.06248,0.87877,1,1,0.995,0.9939,1,1,0.995,0.995,0.20258,0.11687,0.09425,0.16338,0.5415,4.54571e-05,4.54571e-05,4.54571e-05
693,105141,0.06383,0.16477,0.08307,0.06455,0.84874,1,1,0.995,0.9939,1,1,0.995,0.995,0.2037,0.11516,0.09476,0.16197,0.54148,4.26286e-05,4.26286e-05,4.26286e-05
694,105295,0.06353,0.15687,0.08537,0.06444,0.86052,1,1,0.995,0.9939,1,1,0.995,0.995,0.20363,0.11261,0.09484,0.16123,0.54133,3.98e-05,3.98e-05,3.98e-05
695,105449,0.06471,0.1641,0.08266,0.0657,0.87213,1,1,0.995,0.9939,1,1,0.995,0.995,0.20362,0.11186,0.09442,0.16143,0.53939,3.69714e-05,3.69714e-05,3.69714e-05
696,105602,0.06313,0.16659,0.08444,0.0627,0.87558,1,1,0.995,0.9939,1,1,0.995,0.995,0.20341,0.11583,0.09376,0.15912,0.53785,3.41429e-05,3.41429e-05,3.41429e-05
697,105755,0.06143,0.15983,0.08627,0.06146,0.88132,1,1,0.995,0.9939,1,1,0.995,0.995,0.20303,0.11654,0.09387,0.15997,0.53892,3.13143e-05,3.13143e-05,3.13143e-05
698,105907,0.06368,0.15955,0.08342,0.06258,0.86464,1,1,0.995,0.9939,1,1,0.995,0.995,0.20321,0.11291,0.09463,0.16084,0.5436,2.84857e-05,2.84857e-05,2.84857e-05
699,106059,0.06196,0.17376,0.08275,0.06366,0.87195,1,1,0.995,0.9901,1,1,0.995,0.995,0.2031,0.11112,0.09508,0.16072,0.5475,2.56571e-05,2.56571e-05,2.56571e-05
700,106219,0.06006,0.15762,0.08273,0.06261,0.86734,1,1,0.995,0.98982,1,1,0.995,0.995,0.20261,0.11115,0.09447,0.16102,0.54812,2.28286e-05,2.28286e-05,2.28286e-05
